Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"WOMAN: I just don't want to make one of these tapes if it's something you do with every girl. MAN: Every girl? No, no. I am strictly a one-woman guy. WOMAN: Well, I don't want to end up all over the Internet. I pride myself on keeping a low profile. - My private life is private. - Hm. Wait. I thought you never did this before. What are all these? Oh, uh, just some movies I rented. ""Me and Brandy, Missionary""? A tale of two girls who become nuns. ""Me and Brandy, Doggy""?",26.759,93,WOMAN I just do not want to make of tapes if it is something you do with girl girl No no I am strictly woman guy WOMAN Well I do not want to end up all over Internet I pride myself on keeping low profile My private life is private I thought you never did this before What are these Oh uh just movies I rented Me and tale of girls who become nuns Me and,pride
2,"The sequel. The nuns adopt a chocolate lab. What are all those? Oh, that's just your standard home security setup. Basic run-of-the mill. No big deal, nothing too elaborate. Everybody has them. And why do you need security cameras pointing at your bed? In case a burglar tries to steal my sex tapes. Now, let's get into bed. Let's just make this quick. I have a court hearing in the morning. - Judge Henderson? - No. I wish. Thompson. Mm. That's going to suck for you.",25.455,86,sequel nuns adopt chocolate lab What are those Oh that is just your standard home security setup Basic run of mill big deal nothing too elaborate Everybody has them And why do you need security cameras pointing at your bed In case burglar tries to steal my sex tapes Now let us get into bed Let us just make this quick I have court hearing in morning No I wish Mm That is going to suck for you,neutral
3,"It was a driving mishap thingy. Do me a favor. Promise me you won't drive. That's sweet. You're worried about me driving. Mm-mm. I'm worried about me. I'm a pedestrian. (ELECTRICAL BUZZ) - Ow! Sorry. That's my sobriety monitor. (ELECTRICAL BUZZ) - Ow! Sorry. Sorry. (CLEARS THROAT) Ankle. Tracking bracelet. - Oh, wait. Wait. Sorry, just... (MOTOR RUMBLING) - Who put that on you? - I did.",21.899,67,It was driving mishap thingy Do me favor Promise me you will not drive That is sweet You are worried about me driving I am worried about me I am pedestrian Ow Sorry That is my sobriety monitor Ow Sorry Sorry Tracking bracelet Oh wait Wait Sorry just Who put that on you I did,caring
4,"It's the only way I can have an orgasm. - Not tonight. (EXHALES) (BED SPRINGS SQUEAKING) - What are you doing? - Huh? Just... warming up. You sure we're alone here? Feels like there's somebody else in this house. (SCREAM ECHOING) - Did you hear that? That's nothing. (CREAKING) - OK, what is that? Just... unraveling the old hose. Save it for tomorrow, Raul.",23.594999999999995,64,It is only way I can have orgasm Not tonight BED SQUEAKING What are you doing Huh Just warming up You sure we are alone here Feels like there is somebody else in house Did you hear that That is nothing CREAKING OK what is that Just unraveling old hose Save it for tomorrow,neutral
5,"Si, senor. (SOFT JAZZ PLAYING) (UPBEAT MUSIC PLAYING) (BELL DINGS) (BELL DINGS) (HORN HONKS) - Wow. That was amazing. (PANTING) (HORSE WHINNIES) LINDSAY: Charlie. - Wow. - Get out of here, Emilio. (SHRIEK ECHOES) (GASPS)",18.56,35,senor SOFT PLAYING HONKS Wow That was amazing PANTING WHINNIES Wow Get out of here,admiration
6,"(GROANING) Charlie, I'm scared. Lindsay, sweetie, there's nothing to be afraid of. (SCREAMING) (SHRIEKS) (CELL PHONE RINGING) MAN: Hey, I got the stuff. - I got to call you back, man. (GROANS) Ow! (BOTH SCREAMING) I think I better go. Really? How about tomorrow? You busy? (SCREAMING)",20.584,47,I am scared there is nothing to be afraid of Hey I got stuff I got to call you back man GROANS Ow SCREAMING I think I better go Really How about tomorrow You busy,fear
7,"I'm going to blow you across the room. Sounds awesome. (HISSES) (GRUNTS) NARRATOR: And thus our story begins. The large reward offered for the rescue of Charlie's kids drew the attention of police, private detectives and Red Cross volunteers. Everyone was on high alert for these children, except these two guys. No, man, Obamacare gives senior citizens access to cheaper drugs, free preventative care, and it closes the Medicare Part D loophole.",30.198,72,I am going to blow you across room Sounds awesome GRUNTS And thus our story begins large reward offered for rescue of 's kids drew attention of police private detectives and volunteers Everyone was on high alert for children except guys No man gives senior citizens access to cheaper drugs free preventative care and it closes D loophole,admiration
8,"And how does that help if I get shampoo in my dick hole? - What? - Mean to tell me you ain't never got - shampoo in your pee hole? - OK. - Maybe like once or twice. - Yeah, once or twice when you was playing with yourself. No, I wasn't playing with myself. I was showering, and crazy got up in there. Bullshit. Cam Newton's law of gravity is: That thing must be up in order for that soap to go down. Well, either way, that shit stings like hell. Sting like a mother, man, it feel like it's a hornet up in there.",24.231999999999996,106,And how does that help if I get shampoo in my dick hole What Mean to tell me you are not never got shampoo in your pee hole OK Maybe like once or twice Yeah once or twice when you was playing with yourself No I was not playing with myself I was showering and crazy got up in there Bullshit 's law of gravity is thing must be up in order for soap to go down Well way that shit stings like hell Sting like mother man it feel like it is hornet up in there,disgust
9,"And he found out his girl be, you know, doing her thing with another man. - Exactly. - I don't understand why the shampoo company can't fix that, man. They got ""No More Tears."" Why they can't make no more hornets in your dick? I don't really think they expect you to use the No More Tears on your dick. Well, why they call it Johnson & Johnson? I got a better question, man. What the hell are two stoners doing wandering around these spooky-ass woods? Look, it's going to be worth it. I told you... this is Humboldt County. This is where all the growers grow their bomb-ass shit.",26.099999999999998,110,And he found out his girl be you know doing her thing with man Exactly I do not understand why shampoo company can not fix man They got More Tears Why they can not make more hornets in your dick I do not really think they expect you to use No More Tears on your dick Well why they call it & I got better question man What hell are stoners doing wandering around spooky ass woods Look it is going to be worth it I told you this is This is where growers grow their bomb ass shit,annoyance
10,"You think they're gonna be cool with us just helping ourselves? Look, man, we ain't taking no plants. We're gonna snip a few buds. You know what I'm saying? It's gonna grow back just like a lobster paw. You know, that's how nature do. I don't know, man. Just doesn't feel right. Man, they ain't gonna care. Look, man, we're gonna be cool. We're gonna roll one blunt, then we're gonna get up out of here. - Just one? - Just one. (MEN SHOUTING) (HELICOPTER WHIRRING) - They won't care, huh? - Man, just keep running.",20.092,96,You think they are going to be cool with us just helping ourselves Look man we are not taking plants We are going to snip few buds You know what I am saying It is going to grow back just like lobster You know that is how nature do I do not know man Just does not feel right Man they are not going to care Look man we are going to be cool We are going to roll blunt then we are going to get up out of here Just Just HELICOPTER They will not care just keep running,neutral
11,"Holy shit. Is that a drone? They're going all Zero Dark Thirty on our ass. (WHOOSHING) (SCREAMS) Yo, I think they gone. Oh, whoa. It's a cabin in the woods. We need to go hide over in there. Nah, man, I'm not going in there. It reminds me of a horror movie I once saw. - What horror movie? - The one with the cabin in the woods. - Friday the 13th? - No. The one with the cabin in the woods. Texas Chain Saw Massacre? No, the one with the cabin in the woods.",22.772000000000002,95,Holy shit Is that drone They are going on our ass I think they gone Oh whoa It is cabin in woods We need to go hide over in there man I am not going in there It reminds me of horror movie I once saw What horror movie one with cabin in woods 13th No one with cabin in woods Saw No one with cabin in woods,fear
12,"- The Ring. - Uh-uh. - The one with the cabin in the woods. - Blair Witch Project. No, man, the one with the cabin in the woods. - The Munsters. - That wasn't in the woods. - They wasn't even a damn movie. - Look, man, we ain't got time for this shit right now. We need to get to that cabin in the woods. (GROANING) (CREAKING) - What the hell is that sound? Sound like the house settling. It looked new. - I'm gonna take a look around. - Go ahead.",21.326999999999995,93,Uh - uh one with cabin in woods No man one with cabin in woods That was not in woods They was not even damn movie man we are not got time for shit right now We need to get to cabin in woods CREAKING What hell is sound Sound like house settling It looked new I am going to take look around Go ahead,neutral
